Category	Bytes	MiB	AssetPath
REVIEW_UNREFERENCED_LARGE	4250730	4.054	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_D_BC.png
REVIEW_UNREFERENCED_LARGE	4248131	4.051	Assets/TemplesKor/Textures/T_Sun_Won_Wall_D_BC.png
REVIEW_UNREFERENCED_LARGE	4246197	4.049	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Sign/T_K_Kirim_Dae_Sign_BC.png
REVIEW_UNREFERENCED_LARGE	4242018	4.046	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_B/T_Sun_Pal_Gongpo_B_AO.png
REVIEW_UNREFERENCED_LARGE	4242018	4.046	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_A/T_Sun_Pal_Gongpo_A_AO.png
REVIEW_UNREFERENCED_LARGE	4240846	4.044	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_B_AO.png
REVIEW_UNREFERENCED_LARGE	4240846	4.044	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_A_AO.png
REVIEW_UNREFERENCED_LARGE	4238713	4.042	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Gongpo/T_K_Kirim_Dae_Gongpo_AO.png
REVIEW_UNREFERENCED_LARGE	4228182	4.032	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Foam Textures/PW_ShoreBubbles.psd
REVIEW_UNREFERENCED_LARGE	4222041	4.026	Assets/TemplesKor/Textures/T_Sun_Kak_Kidan_AO.png
REVIEW_UNREFERENCED_LARGE	4204262	4.009	Assets/TemplesKor/Textures/T_Sun_Won_Wall_A_BC.png
REVIEW_UNREFERENCED_LARGE	4198952	4.004	Assets/TemplesKor/Textures/T_Sun_Won_Wall_E_BC.png
REVIEW_UNREFERENCED_LARGE	4191950	3.998	Assets/TemplesKor/Textures/T_Sun_Gate_Gongpo_A_B/T_Sun_Gate_Gongpo_A_B_AO.png
REVIEW_UNREFERENCED_LARGE	4153837	3.961	Assets/TemplesKor/Textures/T_Sun_Toilet_Floor_S.png
REVIEW_UNREFERENCED_LARGE	4149590	3.957	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_J_AO.png
REVIEW_UNREFERENCED_LARGE	4135469	3.944	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_F_BC.png
REVIEW_UNREFERENCED_LARGE	4131513	3.940	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_H/T_K_Kirim_Dae_Wall_H_AO.png
REVIEW_UNREFERENCED_LARGE	4109393	3.919	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_B_BC.png
REVIEW_UNREFERENCED_LARGE	4088280	3.899	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_C/T_K_Kirim_Dae_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	4026473	3.840	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_D/T_K_Kirim_Dae_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	4008741	3.823	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_A_BC.png
REVIEW_UNREFERENCED_LARGE	3991980	3.807	Assets/TemplesKor/Textures/T_Sun_Gate_Bang/T_Sun_Gate_Bang_AO.png
REVIEW_UNREFERENCED_LARGE	3978915	3.795	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_F/T_K_Kirim_Dae_Wall_F_AO.png
REVIEW_UNREFERENCED_LARGE	3969666	3.786	Assets/TemplesKor/Textures/T_WJ_Songgwangsa_Bell_Tower_Woodenfish_S.png
REVIEW_UNREFERENCED_LARGE	3948637	3.766	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_K_AO.png
REVIEW_UNREFERENCED_LARGE	3945494	3.763	Assets/Naganeupseong/Resource/Textures/Watermill/T_Watermill_02_R.png
REVIEW_UNREFERENCED_LARGE	3914390	3.733	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_B/T_K_Kirim_Dae_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3903386	3.723	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_G_BC.png
REVIEW_UNREFERENCED_LARGE	3898854	3.718	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_C_BC.png
REVIEW_UNREFERENCED_LARGE	3885106	3.705	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_G/T_K_Kirim_Dae_Wall_G_AO.png
REVIEW_UNREFERENCED_LARGE	3877571	3.698	Assets/Procedural Worlds/Packages - Install/Stamps/Masks/Mask - 2k Noise.exr
REVIEW_UNREFERENCED_LARGE	3875037	3.696	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3854971	3.676	Assets/TemplesKor/Textures/T_Sun_Bul_Kidan_AO.png
REVIEW_UNREFERENCED_LARGE	3852383	3.674	Assets/TemplesKor/Textures/T_Sun_Gate_Pillar/T_Sun_Gate_Pillar_AO.png
REVIEW_UNREFERENCED_LARGE	3846394	3.668	Assets/TemplesKor/Textures/T_WJ_Songgwangsa_Bell_Tower_Hyeonpan_N.png
REVIEW_UNREFERENCED_LARGE	3846150	3.668	Assets/Naganeupseong/Resource/Textures/Watermill/T_Watermill_01_AO.png
REVIEW_UNREFERENCED_LARGE	3807384	3.631	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_E/T_K_Kirim_Dae_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3806241	3.630	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3800677	3.625	Assets/Procedural Worlds/Packages - Install/Stamps/Mesas/2k Mesa 5.exr
REVIEW_UNREFERENCED_LARGE	3799147	3.623	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_I_BC.png
REVIEW_UNREFERENCED_LARGE	3799147	3.623	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_G_BC.png
REVIEW_UNREFERENCED_LARGE	3787182	3.612	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3770694	3.596	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_F_BC.png
REVIEW_UNREFERENCED_LARGE	3729590	3.557	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_B_BC.png
REVIEW_UNREFERENCED_LARGE	3716534	3.544	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_I_AO.png
REVIEW_UNREFERENCED_LARGE	3714100	3.542	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3712885	3.541	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3712133	3.540	Assets/Procedural Worlds/Packages - Install/Stamps/Hills/2K Hills 2.exr
REVIEW_UNREFERENCED_LARGE	3686140	3.515	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_B_BC.png
REVIEW_UNREFERENCED_LARGE	3682767	3.512	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3682093	3.512	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3677944	3.508	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_F_AO.png
REVIEW_UNREFERENCED_LARGE	3677139	3.507	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_C_BC.png
REVIEW_UNREFERENCED_LARGE	3672691	3.503	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_A_BC.png
REVIEW_UNREFERENCED_LARGE	3672476	3.502	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3659989	3.490	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_B_BC.png
REVIEW_UNREFERENCED_LARGE	3659865	3.490	Assets/Procedural Worlds/Packages - Install/Stamps/Hills/2k Hills 5.exr
REVIEW_UNREFERENCED_LARGE	3657471	3.488	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3655208	3.486	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Sign/T_K_Kirim_Dae_Sign_AO.png
REVIEW_UNREFERENCED_LARGE	3633405	3.465	Assets/Naganeupseong/Resource/Textures/Watermill/T_Watermill_01_R.png
REVIEW_UNREFERENCED_LARGE	3625252	3.457	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_E/T_Sun_Pal_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3610845	3.444	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_D/T_Sun_Pal_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3609632	3.442	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3601385	3.435	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3580733	3.415	Assets/TemplesKor/Textures/T_Sun_Kak_Kidan_S.png
REVIEW_UNREFERENCED_LARGE	3568130	3.403	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3559422	3.395	Assets/TemplesKor/Textures/T_Sun_Won_Wall_B_BC.png
REVIEW_UNREFERENCED_LARGE	3551549	3.387	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3549710	3.385	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3541990	3.378	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_E_BC.png
REVIEW_UNREFERENCED_LARGE	3534142	3.370	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3528176	3.365	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_F_AO.png
REVIEW_UNREFERENCED_LARGE	3526037	3.363	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_A/T_Sun_Pal_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3525116	3.362	Assets/TemplesKor/Textures/T_Song_Jong_Bang_BC.png
REVIEW_UNREFERENCED_LARGE	3517443	3.354	Assets/TemplesKor/Textures/T_Sun_Won_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3478773	3.318	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_F_AO.png
REVIEW_UNREFERENCED_LARGE	3477965	3.317	Assets/TemplesKor/Textures/T_Sun_Won_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3465622	3.305	Assets/TemplesKor/Textures/T_Sun_Won_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3456162	3.296	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_I_AO.png
REVIEW_UNREFERENCED_LARGE	3456162	3.296	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_G_AO.png
REVIEW_UNREFERENCED_LARGE	3454061	3.294	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3451931	3.292	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3447226	3.288	Assets/TemplesKor/Textures/T_Sun_Won_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3446863	3.287	Assets/TemplesKor/Textures/T_Sun_Kak_Kidan_N.png
REVIEW_UNREFERENCED_LARGE	3420585	3.262	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3418929	3.261	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_H/T_K_Kirim_Dae_Wall_H_S.png
REVIEW_UNREFERENCED_LARGE	3409259	3.251	Assets/TemplesKor/Textures/T_WJ_Songgwangsa_Bell_Tower_Woodenfish_N.png
REVIEW_UNREFERENCED_LARGE	3406266	3.248	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3402481	3.245	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_H/T_K_Kirim_Dae_Wall_H_N.png
REVIEW_UNREFERENCED_LARGE	3402359	3.245	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_C/T_Sun_Pal_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3400981	3.243	Assets/TemplesKor/Textures/T_Sun_Kak_Roof_S.png
REVIEW_UNREFERENCED_LARGE	3399371	3.242	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3398834	3.241	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_F/T_Sun_Pal_Wall_F_AO.png
REVIEW_UNREFERENCED_LARGE	3397113	3.240	Assets/TemplesKor/Textures/T_Sun_Pal_Wall_B/T_Sun_Pal_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3378373	3.222	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3376913	3.220	Assets/TemplesKor/Textures/T_Song_Jong_Bang_AO.png
REVIEW_UNREFERENCED_LARGE	3366536	3.211	Assets/TemplesKor/Textures/T_Sun_Bul_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	3346903	3.192	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3330345	3.176	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_J_S.png
REVIEW_UNREFERENCED_LARGE	3323315	3.169	Assets/TemplesKor/Textures/T_Sun_Kak_Dori_A_N.png
REVIEW_UNREFERENCED_LARGE	3323315	3.169	Assets/TemplesKor/Textures/T_Sun_Kak_Dori_B_N.png
REVIEW_UNREFERENCED_LARGE	3288351	3.136	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_G_AO.png
REVIEW_UNREFERENCED_LARGE	3286080	3.134	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3271719	3.120	Assets/TemplesKor/Textures/T_Sun_Kak_Dori_B_S.png
REVIEW_UNREFERENCED_LARGE	3271719	3.120	Assets/TemplesKor/Textures/T_Sun_Kak_Dori_A_S.png
REVIEW_UNREFERENCED_LARGE	3254503	3.104	Assets/Procedural Worlds/Packages - Install/Stamps/Hills/2k Hills 4.exr
REVIEW_UNREFERENCED_LARGE	3243044	3.093	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_H_AO.png
REVIEW_UNREFERENCED_LARGE	3240015	3.090	Assets/Naganeupseong/Resource/Textures/Prop/T_A_frame_Carrier01b_AO.png
REVIEW_UNREFERENCED_LARGE	3235998	3.086	Assets/Procedural Worlds/Packages - Install/Stamps/Islands/2k Island 5.exr
REVIEW_UNREFERENCED_LARGE	3234394	3.085	Assets/TemplesKor/Textures/T_Sun_Bul_Kidan_S.png
REVIEW_UNREFERENCED_LARGE	3223430	3.074	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_C/T_K_Kirim_Dae_Wall_C_N.png
REVIEW_UNREFERENCED_LARGE	3222007	3.073	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_H_BC.png
REVIEW_UNREFERENCED_LARGE	3216238	3.067	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_C_BC.png
REVIEW_UNREFERENCED_LARGE	3211246	3.062	Assets/TemplesKor/Textures/T_Sun_Won_Wall_B_AO.png
REVIEW_UNREFERENCED_LARGE	3187218	3.040	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_D_AO.png
REVIEW_UNREFERENCED_LARGE	3185746	3.038	Assets/Naganeupseong/Resource/Textures/Watermill/T_Watermill_02_AO.png
REVIEW_UNREFERENCED_LARGE	3179375	3.032	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_H_AO.png
REVIEW_UNREFERENCED_LARGE	3175839	3.029	Assets/Procedural Worlds/Packages - Install/Stamps/Mountains/2k Mountain 4.exr
REVIEW_UNREFERENCED_LARGE	3175595	3.028	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_F/T_K_Kirim_Dae_Wall_F_S.png
REVIEW_UNREFERENCED_LARGE	3165470	3.019	Assets/Procedural Worlds/Packages - Install/Stamps/Mountains/2k Mountain 2.exr
REVIEW_UNREFERENCED_LARGE	3162816	3.016	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_C_AO.png
REVIEW_UNREFERENCED_LARGE	3145782	3.000	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Foam Textures/PWS Shader Noise Foam Beach 001.bmp
REVIEW_UNREFERENCED_LARGE	3129873	2.985	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_E_AO.png
REVIEW_UNREFERENCED_LARGE	3119178	2.975	Assets/Naganeupseong/Resource/Textures/Door/T_Door01k_R.png
REVIEW_UNREFERENCED_LARGE	3109344	2.965	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_J_N.png
REVIEW_UNREFERENCED_LARGE	3106874	2.963	Assets/Procedural Worlds/Packages - Install/Stamps/Mountains/2k Mountain 5.exr
REVIEW_UNREFERENCED_LARGE	3095395	2.952	Assets/TemplesKor/Textures/T_Sun_Bul_Kidan_N.png
REVIEW_UNREFERENCED_LARGE	3067919	2.926	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_C/T_K_Kirim_Dae_Wall_C_S.png
REVIEW_UNREFERENCED_LARGE	3060708	2.919	Assets/Procedural Worlds/Packages - Install/Stamps/Mountains/2k Mountain 3.exr
REVIEW_UNREFERENCED_LARGE	3052781	2.911	Assets/Procedural Worlds/Packages - Install/Stamps/Islands/2k Island 3.exr
REVIEW_UNREFERENCED_LARGE	3016437	2.877	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_A_S.png
REVIEW_UNREFERENCED_LARGE	3016437	2.877	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_B_S.png
REVIEW_UNREFERENCED_LARGE	3013571	2.874	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_B/T_Sun_Pal_Gongpo_B_S.png
REVIEW_UNREFERENCED_LARGE	3013571	2.874	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_A/T_Sun_Pal_Gongpo_A_S.png
REVIEW_UNREFERENCED_LARGE	3010609	2.871	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_D/T_K_Kirim_Dae_Wall_D_N.png
REVIEW_UNREFERENCED_LARGE	3008711	2.869	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Gongpo/T_K_Kirim_Dae_Gongpo_S.png
REVIEW_UNREFERENCED_LARGE	2993094	2.854	Assets/Procedural Worlds/Packages - Install/Stamps/Islands/2k Island 2.exr
REVIEW_UNREFERENCED_LARGE	2986790	2.848	Assets/TemplesKor/Scenes/Demo.unity
REVIEW_UNREFERENCED_LARGE	2983416	2.845	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_B/T_Sun_Pal_Gongpo_B_N.png
REVIEW_UNREFERENCED_LARGE	2983416	2.845	Assets/TemplesKor/Textures/T_Sun_Pal_Gongpo_A/T_Sun_Pal_Gongpo_A_N.png
REVIEW_UNREFERENCED_LARGE	2980165	2.842	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_E/T_K_Kirim_Dae_Wall_E_S.png
REVIEW_UNREFERENCED_LARGE	2979775	2.842	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Gongpo/T_K_Kirim_Dae_Gongpo_N.png
REVIEW_UNREFERENCED_LARGE	2978877	2.841	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_A_N.png
REVIEW_UNREFERENCED_LARGE	2978877	2.841	Assets/TemplesKor/Textures/T_Sun_Dae_Bang_B_N.png
REVIEW_UNREFERENCED_LARGE	2967984	2.830	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_B/T_K_Kirim_Dae_Wall_B_S.png
REVIEW_UNREFERENCED_LARGE	2964948	2.828	Assets/Naganeupseong/Resource/Textures/Prop/T_Cart01a_01_R.png
REVIEW_UNREFERENCED_LARGE	2951808	2.815	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_D/T_K_Kirim_Dae_Wall_D_S.png
REVIEW_UNREFERENCED_LARGE	2944618	2.808	Assets/TemplesKor/Textures/T_Sun_Toilet_Bang_C_AO.png
REVIEW_UNREFERENCED_LARGE	2934838	2.799	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_A/T_K_Kirim_Dae_Wall_A_AO.png
REVIEW_UNREFERENCED_LARGE	2927067	2.791	Assets/Naganeupseong/Scene/Resource/T_Sky.png
REVIEW_UNREFERENCED_LARGE	2916761	2.782	Assets/TemplesKor/Textures/T_Sun_Toilet_Bang_A_AO.png
REVIEW_UNREFERENCED_LARGE	2905919	2.771	Assets/Naganeupseong/Resource/Textures/Prop/T_Cart01a_02_AO.png
REVIEW_UNREFERENCED_LARGE	2853073	2.721	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_A_S.png
REVIEW_UNREFERENCED_LARGE	2851169	2.719	Assets/Procedural Worlds/Packages - Install/Stamps/Mountains/2k Mountain 1.exr
REVIEW_UNREFERENCED_LARGE	2844696	2.713	Assets/Procedural Worlds/Packages - Install/Stamps/Islands/2k Island 4.exr
REVIEW_UNREFERENCED_LARGE	2844614	2.713	Assets/TemplesKor/Textures/T_Sun_Kak_Roof_N.png
REVIEW_UNREFERENCED_LARGE	2842456	2.711	Assets/Procedural Worlds/Packages - Install/Stamps/Islands/2k Island 1.exr
REVIEW_UNREFERENCED_LARGE	2837800	2.706	Assets/Procedural Worlds/Packages - Install/Stamps/Rivers/2k River 3.exr
REVIEW_UNREFERENCED_LARGE	2818370	2.688	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_F/T_K_Kirim_Dae_Wall_F_N.png
REVIEW_UNREFERENCED_LARGE	2815637	2.685	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_G/T_K_Kirim_Dae_Wall_G_S.png
REVIEW_UNREFERENCED_LARGE	2792152	2.663	Assets/Naganeupseong/Resource/Textures/Prop/T_Straw_Mat01b_N.png
REVIEW_UNREFERENCED_LARGE	2784172	2.655	Assets/TemplesKor/Textures/T_Song_Jong_Dori_AO.png
REVIEW_UNREFERENCED_LARGE	2783600	2.655	Assets/Animations/Samurai_Katana/Basic/StandIdle.FBX
REVIEW_UNREFERENCED_LARGE	2775424	2.647	Assets/Animations/Samurai_Katana/UseItem/Bow.FBX
REVIEW_UNREFERENCED_LARGE	2758411	2.631	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_A_N.png
REVIEW_UNREFERENCED_LARGE	2755878	2.628	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_B/T_K_Kirim_Dae_Wall_B_N.png
REVIEW_UNREFERENCED_LARGE	2747053	2.620	Assets/Naganeupseong/Resource/Textures/Prop/T_Straw_Mat01a_N.png
REVIEW_UNREFERENCED_LARGE	2743082	2.616	Assets/Naganeupseong/Resource/Textures/Prop/T_A_frame_Carrier01b_R.png
REVIEW_UNREFERENCED_LARGE	2737111	2.610	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_G/T_K_Kirim_Dae_Wall_G_N.png
REVIEW_UNREFERENCED_LARGE	2733070	2.606	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_H_BC.png
REVIEW_UNREFERENCED_LARGE	2727935	2.602	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Textures/Ring_T_Flare.png
REVIEW_UNREFERENCED_LARGE	2711534	2.586	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_D_BC.png
REVIEW_UNREFERENCED_LARGE	2668999	2.545	Assets/Naganeupseong/Scene/Demo.unity
REVIEW_UNREFERENCED_LARGE	2646194	2.524	Assets/TemplesKor/Textures/T_Sun_Gate_Gongpo_A_B/T_Sun_Gate_Gongpo_A_B_S.png
REVIEW_UNREFERENCED_LARGE	2630052	2.508	Assets/Procedural Worlds/Packages - Install/Stamps/Mesas/2k Mesa 3.exr
REVIEW_UNREFERENCED_LARGE	2619999	2.499	Assets/TemplesKor/Textures/T_Ssang_Dae_Bang_B_AO.png
REVIEW_UNREFERENCED_LARGE	2605479	2.485	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_E_BC.png
REVIEW_UNREFERENCED_LARGE	2571382	2.452	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_E_S.png
REVIEW_UNREFERENCED_LARGE	2568938	2.450	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_C_N.png
REVIEW_UNREFERENCED_LARGE	2567015	2.448	Assets/Naganeupseong/Resource/Textures/Prop/T_Pantry_Chest_01_N.png
REVIEW_UNREFERENCED_LARGE	2561050	2.442	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_E/T_K_Kirim_Dae_Wall_E_N.png
REVIEW_UNREFERENCED_LARGE	2550896	2.433	Assets/TemplesKor/Meshes/SM_SC_Seonamsa_Jungsubi.fbx
REVIEW_UNREFERENCED_LARGE	2550001	2.432	Assets/TemplesKor/Textures/T_Sun_Toilet_Wall_K_S.png
REVIEW_UNREFERENCED_LARGE	2543676	2.426	Assets/TemplesKor/Textures/T_Sun_Kak_Wall_C_S.png
REVIEW_UNREFERENCED_LARGE	2537736	2.420	Assets/Naganeupseong/Resource/Textures/Prop/T_Straw_Bag_BC.png
REVIEW_UNREFERENCED_LARGE	2501267	2.385	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_A_S.png
REVIEW_UNREFERENCED_LARGE	2492535	2.377	Assets/TemplesKor/Textures/T_Geumsan_Mi_Bang_BC.png
REVIEW_UNREFERENCED_LARGE	2490286	2.375	Assets/TemplesKor/Textures/T_Sun_Gate_Bang/T_Sun_Gate_Bang_N.png
REVIEW_UNREFERENCED_LARGE	2470393	2.356	Assets/Naganeupseong/Resource/Textures/Prop/T_Straw_Bag_N.png
REVIEW_UNREFERENCED_LARGE	2454201	2.341	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Wall_A/T_K_Kirim_Dae_Wall_A_S.png
REVIEW_UNREFERENCED_LARGE	2442461	2.329	Assets/TemplesKor/Textures/T_Sun_Gate_Gongpo_A_B/T_Sun_Gate_Gongpo_A_B_N.png
REVIEW_UNREFERENCED_LARGE	2440957	2.328	Assets/Naganeupseong/Resource/Textures/Prop/T_Straw_Mat01a_BC.png
REVIEW_UNREFERENCED_LARGE	2413622	2.302	Assets/Procedural Worlds/Packages - Install/Stamps/Mesas/2k Mesa 4.exr
REVIEW_UNREFERENCED_LARGE	2407616	2.296	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_B_S.png
REVIEW_UNREFERENCED_LARGE	2390560	2.280	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_E_N.png
REVIEW_UNREFERENCED_LARGE	2386163	2.276	Assets/TemplesKor/Textures/T_Sun_Gate_Bang/T_Sun_Gate_Bang_S.png
REVIEW_UNREFERENCED_LARGE	2361844	2.252	Assets/TemplesKor/Textures/T_Sun_Dae_Wall_C_S.png
REVIEW_UNREFERENCED_LARGE	2360343	2.251	Assets/TemplesKor/Textures/T_K_Kirim_Dae_Sign/T_K_Kirim_Dae_Sign_S.png
REVIEW_UNREFERENCED_LARGE	2356914	2.248	Assets/TemplesKor/Textures/T_Geumsan_Mi_Wall_A_N.png
REVIEW_UNREFERENCED_LARGE	2356056	2.247	Assets/TemplesKor/Textures/T_Ssang_Dae_Wall_B_N.png
